Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN Decoded,Serial Number,Make,Make - Unknown,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Driver / Operator Type,Automation Feature Version,Automation Feature Version CBI,Automation System Engaged?,Engagement Status,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Incident Date,Incident Date - Unknown,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Zip Code,Roadway Type,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Partly Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Investigating Agency,Investigating Agency - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
13781-11233,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEF1NF,Y,,TESLA, ,Model Y, ,2022, ,34d799303ed0b26,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,03:40, ,93c9aee90feaeda,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,60, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11231,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEE7RF,Y,,TESLA, ,Model Y, ,2024, ,62ab41f6fcac96b,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,04:06, ,ff1071262c08973,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , , , , ,Y, , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,48, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11230,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EA6SF,Y,,TESLA, ,Model 3, ,2025, ,b20e704ea7f070c,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,JUN-2025, ,18:41, ,a192f45fa9d84e3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,14, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11229,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEE5PA,Y,,TESLA, ,Model Y, ,2023, ,4b74e084fb4da73,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,15:47, ,33b2beea4cc88f4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,40, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11228,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEE2NF,Y,,TESLA, ,Model Y, ,2022, ,6275f1fb6dd5306,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,19:58, ,21bd7da540544f1,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , , , ,Y, , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,61, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11227,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EA0PF,Y,,TESLA, ,Model 3, ,2023, ,2eb21870aaa84cf,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,19:06, ,1b412e3f7e59f40,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Parking Lot, , , , , ,Y, , , , ,Y, , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,18, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11226,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EA5RF,Y,,TESLA, ,Model 3, ,2024, ,377fdcbde950698,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,03:38, ,588cf97d5f41cd9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , , , , ,Y, , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
540-11222,1,"General Motors, LLC",5-Day,,,JUN-2025,1GYS3DKL1NR,Y,,CADILLAC, ,Escalade, ,2022, ,6724fd2d51eeeb0,Consumer,Level 2, ,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,16:59, ,9e99c2c40a1bd6b,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , , , , ,Y, , , , , , , ,"Other, see Narrative",Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Subject Vehicle - All Belted,0, , , , ,Y, , , , , , , , , ,Y, , , , , ,,Y,Yes, ,"On June [XXX], 2025, a 2022 Cadillac Escalade was travelling south on [XXX] in Jacksonville, Florida with Super Cruise engaged and active.  According to OnStar audio recordings, the driver reported being struck in the rear by another vehicle.  Crash data indicates rear and left side impacts that deployed the front seat belt pretensioners and airbags. The driver was buckled at the time of crash.  According to telematics data, at approximately 9 seconds prior to the crash Super Cruise entered a degraded escalation state due to a Forward Collision Alert.  At approximately 6 seconds prior to the crash, Super Cruise entered a disabled/not ready state due to hands detected on the steering wheel.", 
13781-10015,2,"Tesla, Inc.",Update,,,JUN-2025,7SAYGDEE6PF,Y,,TESLA, ,Model Y, ,2023, ,434c1b85a3cdfde,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,OCT-2023, ,03:05, ,0d0de93162edd74,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Unknown,Stopped,Y, , ,Y, , ,Y, , , , ,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,21, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
502-11164,1,Ford Motor Company,5-Day,,,JUN-2025,1FMJU1J85SE,Y,,FORD, ,Expedition, ,2025, ,0f455784e3ea780,Consumer,Co-Pilot360 Active 2.0, ,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,05:18, ,5e051d969411d79,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,SUV,No Injured Reported,Proceeding Straight, , , , , , , ,Y, , , ,Proceeding Straight,"Yes Subject Vehicle, Yes Crash Partner","Yes Subject Vehicle, Yes Crash Partner",Subject Vehicle - All Belted,47, , , , , , ,Y, , , , , ,Y, ,Y, , , , , ,,Y,Yes, ,"Ford has been advised that on June [XXX], 2025, the driver of the Expedition was traveling westbound on [XXX] while utilizing the ADAS features Adaptive Cruise Control (ACC) and Lane Centering Assist (LCA). The driver proceeded through the intersection of [XXX] and [XXX], where a yellow flashing light was present. At the same time, a vehicle traveling northbound on [XXX] ran through a red flashing light and collided with the front left corner of the Expedition.
As a result of the collision, both vehicles slid across [XXX] and came to rest against a curb in front of a gas station. Airbags deployed in both vehicles.  The driver of the Expedition did not require medical treatment for any injuries.
Ford has confirmed that the vehicle was equipped with Co-Pilot360 Active 2.0, which includes ACC, LCA, and BlueCruise technology. Ford is currently investigating whether the reported ACC and LCA features were active at the time of the incident and has collected Event Data Recorder (EDR) and telematic data for analysis related to the incident.", 
1243-11191,1,"Subaru of America, Inc.",5-Day,,,JUN-2025,4S4WMARD5P3,Y,,SUBARU, ,Ascent, ,2023, ,eca9a5d988cc2e6,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Alleged Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,21:44, ,0620973f89f74fb,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , ,Y, , , , , , , , ,Passenger Car,No Injured Reported,Unknown, , , , , , , , , , ,Y,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner","Yes Subject Vehicle, Unknown Crash Partner",Subject Vehicle - All Belted,70, , , ,Y, , ,Y, , ,Y, , , , ,Y, , , , , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11203,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEE2NF,Y,,TESLA, ,Model Y, ,2022, ,ba50f5fb2640494,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,02:59, ,f802f62cd29d5f7,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,SUV,Unknown,Proceeding Straight, , ,Y, , ,Y, , ,Y, , ,Making Right Turn,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,10, , ,Y, ,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11202,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEE5NF,Y,,TESLA, ,Model Y, ,2022, ,248253f70a62b4d,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,22:50, ,7deb67095f50c05,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Unknown,Making Left Turn, , ,Y, , ,Y, , ,Y, , ,Proceeding Straight,"Yes Subject Vehicle, Yes Crash Partner",Unknown,Unknown,45, , ,Y, ,Y, ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11201,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGAEE2RF,Y,,TESLA, ,Model Y, ,2024, ,1bf0ecd140f3086,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,01:03, ,a92328583b099e9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , ,Y, , , , , , , , , , ,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,75, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11200,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGAEE1PF,Y,,TESLA, ,Model Y, ,2023, ,91f8c9b98d997f2,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,14:25, ,d39aa144d22a00d,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,24, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11199,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EA6PF,Y,,TESLA, ,Model 3, ,2023, ,8baeaca5fc6d912,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,18:58, ,37c0e1dad3137c3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,,Y, , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11198,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJSA1E18FF,Y,,TESLA, ,Model S, ,2015, ,2ab55fe42ebdb40,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,JUN-2025, ,21:03, ,ce06fd6c3b261cd,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,63, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11197,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EA0SF,Y,,TESLA, ,Model 3, ,2025, ,4c2d628097e7d9f,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, ,Y, , , , , , , , , , ,JUN-2025, ,19:26, ,d40b01f9dbfb402,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , ,Y, , , , , ,Y, , , , , , , ,Other Fixed Object,Moderate W/ Hospitalization,,,,,,,,,,,,,Unknown,"Yes Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Unknown,59, , ,Y, ,Y, ,Y, , , , , ,Y, ,Y,Y, ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11176,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAXCBE66SF,Y,,TESLA, ,Model X, ,2025, ,3ba0bc6fc2e2f65,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , , , , , , , , ,Y, , ,JUN-2025, ,07:31, ,9af519012233d96,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,25, , , ,Y, , ,Y, , ,Y, , ,Y, , , ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11188,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJXCAE20HF,Y,,TESLA, ,Model X, ,2017, ,0c46c3327ee8a15,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,09:04, ,388e2338fefc7f5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,43, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11187,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EB5JF,Y,,TESLA, ,Model 3, ,2018, ,c83c733103e4c3f,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,12:17, ,e47c21644877050,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , ,Y, , ,Y, , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,,Y, , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11186,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EA0JF,Y,,TESLA, ,Model 3, ,2018, ,c38f63f8ef74122,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,20:25, ,20df9b9040c9da5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Unknown,Lane / Road Departure,Y, , , , , , ,Y, , , ,Proceeding Straight,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,47, , ,Y, , , ,Y, , , , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11185,1,"Tesla, Inc.",5-Day,,,JUN-2025,7SAYGDEE0RA,Y,,TESLA, ,Model Y, ,2024, ,9bb5f4c722a0fd3,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,16:35, ,617aa9a79787db2,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Unknown, , , , , ,Y, , , , , , , , , , , , ,Y,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Unknown,"Yes Subject Vehicle, Unknown Crash Partner",Unknown,Unknown,42, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11184,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJSA1E53MF,Y,,TESLA, ,Model S, ,2021, ,b55df6802886d2e,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,00:39, ,e1693ec5f464608,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Highway / Freeway, , , , , , ,Y, , , ,Y, , ,Y, , , , , ,Other Fixed Object,Unknown,,,,,,,,,,,,,Lane / Road Departure,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,,Y,Y, ,Y, , , , ,Y, , , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-11183,1,"Tesla, Inc.",5-Day,,,JUN-2025,5YJ3E1EA5NF,Y,,TESLA, ,Model 3, ,2022, ,5e64bfbdada600b,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,ADAS,Verified Engaged,, , ,Y, , , , , , , , , ,JUN-2025, ,22:20, ,0dd044a86e4683a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , , , ,Y, , , , , , , , ,SUV,Unknown,Proceeding Straight, , ,Y, , , , ,Y, , , ,Proceeding Straight,"Yes Subject Vehicle, No Crash Partner",Unknown,Unknown,30, , , , , , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
