Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN Decoded,Serial Number,Make,Make - Unknown,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Driver / Operator Type,Automation Feature Version,Automation Feature Version CBI,Automation System Engaged?,Engagement Status,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Internal Process Review,Source - NHTSA VOQ,Source - Other - See Narrative,Source - Other Entity,Source - State or Other Agency,Incident Date,Incident Date - Unknown,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Zip Code,Roadway Type,Roadway-Degraded Surface,Roadway-Missing/Degraded Marking,Roadway-No Unusual Conditions,Roadway-Other-See Narrative,Roadway-Traffic Incident,Roadway-Unknown,Roadway-Wet Surface Condition,Roadway-Work Zone,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Partly Cloudy,Weather - Fog/Smoke/Haze,Weather - Rain,Weather - Severe Wind,Weather - Dust Storm,Weather - Severe Hurricane,Weather - Structure-Indoor,Weather - Unk - See Narrative,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,Any Air Bags Deployed?,Was Any Vehicle Towed?,Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Investigating Agency,Investigating Agency - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
30270-11244,1,Waymo LLC,5-Day,,,Jul-25,SADHW2S10R1,Y,,JAGUAR, ,I-PACE, ,2024, ,c074f592f8aaed7,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,0:03, ,c5dde17f2aed8f4,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,SUV,Property Damage. No Injured Reported,Making Left Turn, , , , , , , , ,Y, , ,Proceeding Straight,"Yes Crash Partner, No Subject Vehicle","Yes Subject Vehicle, Yes Crash Partner",Subject Vehicle - No Passenger In Vehicle,8, , , , , , ,Y, , , , , , , ,Y, ,Y, , , ,San Francisco Police Department, ,Yes, ,"On June [XXX], 2025 at 12:03 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving an SUV on [XXX] at [XXX]. 
The Waymo AV was traveling westbound on [XXX] and slowing to a stop for a stop sign at the intersection at [XXX]. An SUV that was traveling southbound on [XXX] initiated a left turn at the intersection onto eastbound [XXX]. The SUV continued turning left, crossing the centerline of [XXX] and entering into the Waymo AV's lane of travel. The front of the SUV then made contact with the front driver side of the Waymo AV.  At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away and airbag deployment. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11224,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S17R1,Y,,JAGUAR, ,I-PACE, ,2024, ,101ca9eb2e2c6ed,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,17:34, ,4e9b36dcecf6185,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,SUV,Property Damage. No Injured Reported,Parked, ,Y, , , , , , , , , ,Proceeding Straight,"No Subject Vehicle, No Crash Partner","Yes Crash Partner, No Subject Vehicle",Subject Vehicle - Not Belted - see Narrative,6, , , ,Y, , , , ,Y, , , , , ,Y, ,Y, , , ,Chandler Police Department, ,Yes, ,"On June [XXX], 2025 at 5:34 PM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Mesa, Arizona was in a collision involving an autonomous vehicle on [XXX] near [XXX]. 
The Waymo AV was parked facing east for a passenger pick-up on [XXX] adjacent to a parking lot at [XXX]. A passenger entered the Waymo AV and the Waymo AV began to proceed forward momentarily before the passenger opened the front passenger side door and exited the Waymo AV, prompting the Waymo AV to stop. The passenger then re-entered the Waymo AV and the Waymo AV proceeded to pass to the left of a different Waymo AV stopped facing east on [XXX]. While the first Waymo AV was passing the stopped Waymo AV, the passenger in the moving Waymo AV opened the front passenger side door, which then made contact with the driver side mirror of the stopped Waymo AV. The passenger in the moving Waymo AV was not belted at the time of the collision. At the time of the impact, the Level 4 ADS of both Waymo AVs were engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11218,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S12R1,Y,,JAGUAR, ,I-PACE, ,2024, ,4a2482e004c0ef7,None,5th Generation ADS Version 10, ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,18:48, ,d255c89929a41d5,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , , , ,Y, , , , , , , , ,Bus,Property Damage. No Injured Reported,Proceeding Straight, , ,Y, , , , , , , , ,Parked,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - Not Belted - see Narrative,0, , ,Y, , , , , , , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 6:48 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a bus on [XXX] at [XXX]. 
The Waymo AV was parked facing south in the right lane on [XXX] at the intersection at [XXX] for a passenger drop-off with hazard lights activated. A bus was traveling southbound on [XXX] in the left adjacent lane. As the bus proceeded forward past the Waymo AV on the left, a Waymo AV passenger opened the rear driver side door and the front passenger side of the bus made contact with the rear driver side door of the Waymo AV. Three of the four passengers inside the Waymo AV were not belted at the time of impact. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11192,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S15R1,Y,,JAGUAR, ,I-PACE, ,2024, ,c2a64ed47c0c99c,None,5th Generation ADS Version 10, ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,14:27, ,92df21aac24163e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Minor W/ Hospitalization,Changing Lanes, , , , , , , , ,Y, , ,Stopped,"No Subject Vehicle, No Crash Partner","No Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,0, , , , ,Y, , , , , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 2:27 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger car on [XXX] at [XXX]. 
The Waymo AV was stopped facing north in the rightmost lane on [XXX] for a red light at the intersection with [XXX]. While the Waymo AV remained stopped, a passenger car that was stopped in the leftmost lane of [XXX], oriented diagonally relative to the roadway facing northeast after exiting a parallel parking spot at the west side curb of [XXX], proceeded northeastbound into the rightmost lane and the front of the passenger car made contact with the rear driver side of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Neither vehicle sustained damage. A passenger in the Waymo AV reported a minor injury and was transported to a hospital in an ambulance. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11204,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S19M1,Y,,JAGUAR, ,I-PACE, ,2021, ,df84fa8aece7066,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,5:58, ,48a69df2a6c3a88,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Parking Lot, , ,Y, , , , , ,Y, , , , , , , , , , ,Van,No Injured Reported,Lane / Road Departure, , , , , , , , ,Y, , ,Stopped,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,0, , , , , , ,Y, , , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 5:58 AM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving a van at the entrance of a parking lot at [XXX]. 
The Waymo AV was stopped facing south at the entrance of a parking lot at [XXX] while yielding to traffic and preparing to make a left turn at the intersection at [XXX]. As the Waymo AV remained stopped, a van traveling westbound in the rightmost lane on [XXX] traveled onto the north sidewalk of [XXX]. It then entered the parking lot entrance from the sidewalk, traveling perpendicular to the standard direction of travel. The front of the van made contact with the front driver side of the Waymo AV, which was still stationary at intersection, causing the Waymo AV to spin and the front of the Waymo AV to then make contact with a sign pole. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11190,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S10R1,Y,,JAGUAR, ,I-PACE, ,2024, ,5dfc67f0ba73f41,None,5th Generation ADS Version 10, ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,2:46, ,798ecf194f8aecb,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Passenger Car,Property Damage. No Injured Reported,Proceeding Straight, , , , , , , , ,Y, , ,Stopped,"Yes Crash Partner, No Subject Vehicle","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,0, , , , , , , ,Y, , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 2:46 AM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Phoenix, Arizona was in a collision involving a passenger car on [XXX at [XXX]. 
The Waymo AV was stopped facing south in the rightmost lane on [XXX] for a red light at the intersection at [XXX]. While the Waymo AV remained stopped, a passenger car traveling southbound in the rightmost lane on [XXX] approached the Waymo AV from behind and the front of the passenger car made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. Both vehicles sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because of airbag deployment and a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11209,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S17R1,Y,,JAGUAR, ,I-PACE, ,2024, ,f48582523327e68,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,9:05, ,c1816d4e297b197,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Parking Lot, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,No Injured Reported,,,,,,,,,,,,,Proceeding Straight,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,10, , , , , , , , , , ,Y, , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 9:05 AM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Chandler, Arizona was in a collision involving an elevated gate track in a parking lot at [XXX]. 
The Waymo AV was traveling eastbound in a parking lot at [XXX] through a gate opening when the bottom of the Waymo AV made contact with the elevated gate track. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11205,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S19R1,Y,,JAGUAR, ,I-PACE, ,2024, ,8532dedf081c3c2,None,5th Generation ADS Version 10, ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,22:04, ,dadd18ab4cc4fcb,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Intersection, , ,Y, , , , , ,Y, , , , , , , , , , ,Non-Motorist: Cyclist,Minor W/ Hospitalization,Passing,,,,,,,,,,,,Parked,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - Not Belted - see Narrative,0, , , , , , , , ,Y, , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 10:04 PM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a cyclist on [XXX] at [XXX]. 
The Waymo AV was stopped facing southeast in the right lane on [XXX] for a red light at the intersection at [XXX] when a Waymo AV passenger opted to end their ride prior to reaching their originally specified drop-off location, prompting the Waymo AV to park in-lane and activate its hazard lights for the passenger drop-off. A cyclist was traveling southeastbound on [XXX] in between vehicles in the right lane and vehicles stopped at the curb. As the cyclist passed the Waymo AV to the right, a Waymo AV passenger opened the front passenger side door and the front passenger side door of the Waymo AV made contact with the cyclist. The passengers in the vehicle were not belted at the time of the collision, as they were preparing to exit the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage. The cyclist reported minor injuries and was transported from the scene in an ambulance. 
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because an individual involved was transported from the scene to a hospital for medical treatment and a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11189,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S16R1,Y,,JAGUAR, ,I-PACE, ,2024, ,1b7dc32c40bb9b6,None,5th Generation ADS Version 10, ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,9:00, ,910fc9a34852241,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Heavy Truck,Property Damage. No Injured Reported,Proceeding Straight, ,Y, , , , , , , , , ,Stopped,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,0, , , , ,Y, , , , , , , , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 9:00 AM PT a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a heavy truck on [XXX] near [XXX].
The Waymo AV was traveling southbound on a narrow portion of [XXX] and came to a stop to yield to a heavy truck traveling northbound on [XXX]. As the heavy truck passed the Waymo AV, the driver side of the heavy truck made contact with the rear driver side of the stationary Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30270-11174,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S19R1,Y,,JAGUAR, ,I-PACE, ,2024, ,5071b1e30878c2e,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,8:16, ,14d3b0e6909827c,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Parking Lot, , ,Y, , , , , ,Y, , , , , , , , , , ,Other Fixed Object,No Injured Reported,,,,,,,,,,,,,Proceeding Straight,"No Subject Vehicle, No Crash Partner","No Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,10, , , , , , , , , , ,Y, , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 8:16 AM MT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Chandler, Arizona was in a collision involving an elevated gate track in a parking lot at [XXX]. 
The Waymo AV was traveling eastbound in a parking lot at [XXX] through a gate opening when the bottom of the Waymo AV made contact with the elevated gate track. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
30610-11166,1,"Zoox, Inc.",5-Day,,,Jun-25,5TDDGRFH9KS,Y,,TOYOTA, ,Highlander, ,2019, ,0068afb8e0f4652,In-Vehicle (Commercial / Test),287.25.06.13, ,ADS,Verified Not Engaged,Zoox, , , , ,Y,Y, , , , , , ,Jun-25, ,15:29, ,e2bb33f022e4ab9,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , ,Y, , , , , , , , , , ,Pickup Truck,Property Damage. No Injured Reported,Proceeding Straight, , ,Y, , ,Y, , ,Y, , ,Stopped,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - All Belted,0, ,Y, , ,Y, , ,Y, , , , , , ,Y, ,Y, , , ,None, ,Yes, ,"A Zoox vehicle (Vehicle 1) operating in autonomous mode was traveling in the left through lane (lane #2) on westbound [XXX], approaching [XXX] in Las Vegas. The Zoox vehicle operator disengaged from autonomy after the traffic light at [XXX] transitioned from green to yellow and braked, bringing the Zoox vehicle to a stop, at which point it was rear-ended by a pickup truck (Vehicle 2) traveling behind. Both vehicles sustained minor damage however, the Zoox vehicle was towed from the scene as its operator was not comfortable driving it back. There were no reported injuries, and the police were not notified.", 
30270-11146,1,Waymo LLC,5-Day,,,Jun-25,SADHW2S19R1,Y,N/A,JAGUAR, ,I-PACE, ,2024, ,8f344f838cfd700,None,"5th Generation ADS, Version 10", ,ADS,Verified Engaged,Waymo LLC, , ,Y, , , , , , , , , ,Jun-25, ,13:28, ,45b0caba122b97f,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,,Street, , ,Y, , , , , , , , ,Y, , , , , , , ,"Other, see Narrative",Property Damage. No Injured Reported,"Other, see Narrative", , , , , , , , , , ,Y,Proceeding Straight,"No Subject Vehicle, No Crash Partner","Yes Subject Vehicle, No Crash Partner",Subject Vehicle - No Passenger In Vehicle,31, , , , , , ,Y, , , ,Y, , , ,Y, ,Y, , , ,N/A, ,Yes, ,"On June [XXX], 2025 at 1:28 PM CT a Waymo Autonomous Vehicle (""Waymo AV"") operating in Austin, Texas was in a collision involving debris on [XXX] near [XXX]. 
The Waymo AV was traveling southeastbound on [XXX] in the right lane when the vehicle traveling ahead of the Waymo AV made contact with a stationary piece of debris that was in the roadway. The Waymo AV then made contact with the debris as it was moving across the roadway. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode. The Waymo AV sustained damage.
Waymo is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Waymo may supplement or correct its reporting with additional information as it may become available.", 
